Tweet Text
el documental lastresmuertesdemariselaescobedo en netflix retrata la lucha de todas las madres en busca de justicia una justicia que no existe en un estado opresor machista y corrupto niunamenos justiciaparatodas mariselaescobedo rt alelimaalor a todas las personas que dicen “esas no son formas” los invito a ver las tres muertes de maricela y traten de hacer a entender a una madre que no pasa nada si no hay justicia por sus hijxs señora maricela su espiritu vive en todas las madres que continuan su lucha ni una menos
se acaba de abrir de nuevo una herida me duele el corazon estoesmexico mariselaescobedo justiciapararubi justiciaparamarisela justiciaparatodas niunamenos
ellasnosonnumerossonvidas su nombre era jennifer joven madre de tres menores de 12 10 y 5 años mujer trabajadora que estudiaba para ser docente recibia amenazas y acoso de su expareja luis eduardo d  quien la habria asesinado con un destornillador justiciaparatodas
declaracion publica con respecto al programa informeespecial de tvn en relacion al tratamiento del caso justiciaparaantonia justiciaparatodas noesno martinpradenas feminismo feministas yotecreo niunamenos rt pafeminista declaracion publica con respecto al programa informeespecial de tvn en relacion al tratamiento del caso justiciaparaantonia   leyjusticiaparaantonia justiciaparatodas noesno martinpradenas feminismo feministas yotecreo niunamenos
termine de ver las 3 muertes de marsela escobedo y de verdad traigo el coraje atorado en la garganta al ver tanta injusticia e impunidad me destrozo el caso y me sigue destruyendo cada desaparicion y feminicidio actual   justiciaparatodas
junto alejandro y el equipo de sacarlavozcl invitamos a todas a ser parte de este movimiento logramos darle urgencia al pdl justiciaparaantonia y pronto lograremos q sea ley ¡el cambio lo hacemos junts justiciaparaantonia justiciaparatodas
es cansado pero no te rindas hay cadenas que romper trabajo por hacer justicia que exigir por una y por todas justiciaparatodas justiciaparalasmujeres
justiciaparaantonia justiciaparatodas vivanosqueremos voluntariassacarlavoz tvn alejandramatus sacarlavozcl todas apoyamos a alejandro barra somos muchas
hoy una madre llora por perdida doble justiciaparaalisonycristel justiciaparatodas niunamenos
ellasnosonnumerossonvidas su nombre era camila pero de su vida se conoce poco los medios se enfocaron en su cruento asesinato samuel m petroleo y mario f pinocho fueron capturados mientras que el gordo su pareja se fugo exigimos que se haga justiciaparatodas
justiciaparatodas en este año la defensoria de derechos universitarios de la udgoficial ha recibido 74 quejas por acoso y hostigamiento por ello feminista exigieron no mas impunidad aqui algunas postales por la lente de mopie99
declaracion publica con respecto al programa informeespecial de tvn en relacion al tratamiento del caso justiciaparaantonia   leyjusticiaparaantonia justiciaparatodas noesno martinpradenas feminismo feministas yotecreo niunamenos
esto se llama injusticia y manejo periodistico sin etica informe especial omitio informacion muy relevante en el caso de antonia tvn sacarlavozcl justiciaparaantoniabarra sinconsentimientoesviolacion justiciaparatodas alertamorada sacarlavoz informeespecialocultainfo
se debe cambiar la tipificacion del delito no se puede considerar como homicidio calificado cuando la asesino su ex novio por razones de celos se llama feminicidio y asi debe ser juzgado el agresor justiciaparaluzbelen justiciaparatodas izucardematamoros fiscaliapuebla rt fiscaliapuebla raul n fue aprehendido por la fiscaliapuebla acusado de privar de la vida a su ex pareja sentimental con arma de fuego en izucar de matamoros el imputado fue vinculado a proceso y esta en prision preventiva detalles
justiciaparaantonia justiciaparatodas padre de antonia barra “mi hija y cualquier mujer que se encuentre bajo el efecto del alcohol y las drogas es vulnerable” 
compas no olviden que tambien pueden sumarse con la creacion de calaveritas mismas que seran retomadas para una intervencion 2n justiciaparatodas rt revistarayas  ¡unete el ffrpuebla realizara una velada por todas las mujeres asesinadas en mexico
impotencia por tanta corrupcion las autoridades se lavaron las manos para no asumir su culpa  admirable lo que una madre hace por sus hijas en busca de justicia mariselaescobedo justicia corrupcion feminisidas netflix justiciaparatodas
antonia ¡nosotras te creemos ¡no mas revictimizacion niunamenos justiciaparatodas feministas elmachismomata plazadeladignidad 18deoctubre rt pafeminista antonia ¡nosotras te creemos no mas revictimizacion esperamos que la ley justiciaparaantonia se vote a la brevedad y exigimos a los medios de comunicacion y a las instituciones que se pongan a la altura y se instruyan con respecto a la perspectiva de genero es su deber
las morras me inspiran con su lucha diaria un honor acompañarlas justiciaparatodas
acompaña a vocesdelaausencia a esta megamarcha contra el feminicidio el 3 de noviembre a las 1000 hrs en el zocalo de cdmx 3n diademuertas justiciaparatodas niunamas  rt vocesdlausencia 3n diademuertas acompaña a vocesdelaausencia este 3 de noviembre de 2020 en el zocalo de la cdmx a las 1000 hrs en la marcha contraelfeminicidio justicia reparacion y verdad todossomosvocesdelaausencia niunamas justiciaparatodas nuevafotodeperfil
antoniabarramv increible que si el papa no sigue investigando e insistiendo no se habria investigado nada justiciaparaantonia justiciaparatodas
antoniabarramv esperemos que se haga justicia en el caso de la violacion de antonia y amenazas posteriores que recibio de parte de pradenas las que finalmente la indujeron al suicidio por las violaciones anteriores tambien justiciaparaantonia justiciaparatodas
oaxaca el delito de feminicidio se tipifico en la entidad en el 2012 registrando a la fecha 906 asesinatos de mujeres por razon de genero 82 en este año violenciacontralasmujeres justiciaparatodas
no fue suicidio fue feminicidio puebla justiciaparazyanya justiciaparatodas vivasnosqueremos cc fiscaliapuebla mbarbosamx htsjpuebla
ellasnosonnumerossonvidas su nombre era sany era una joven mujer defensora de los derechos y estudiante universitaria se simulo un suicidio pero su cuerpo tenia señas de violencia su familia exige que el caso se investigue como femicidio pedimos justiciaparatodas 
atencion puebla  justiciaparazyanya justiciaparatodas nofuesuicidiofuefeminicidio feminicidioemergencianacional vivasnosqueremos rt ocnf puebla familiares de la dra zyanya figueroa becerril exigen a la fiscaliapuebla investigue con perspectiva de genero el asesinato de la joven justiciaparazyanya nosvanaverjuntas
nos sumamos a la exigencia de justiciaparazyanya justiciaparatodas puebla  cc fiscaliapuebla mbarbosamx igualdadgobpue htsjpuebla
asi es como tvn proteje y pretende limpiar imagen omitieron informacion a la opinion publica y eso es grave justiciaparaantonia justiciaparatodas
como no nos dimos cuenta antes chicas cuando las vayan a violar no olviden un “palmetazo “ y listo su agresor no lo hara  justiciaparaantonia justiciaparatodas rt publimetrochile madre de martin pradenas antonia tuvo la posibilidad de pegar un palmazo y no lo hizo
aunque quieran mejorar la imagen a martin pradenastodo chile sabe que es un maldito violador martinpradenasviolador justiciaparaantonia justiciaparatodas rt publimetrochile papa de antonia barra en picada contra tvn omitieron valiosa informacion para mejorar la imagen de un imputado 
canal estatal actua como medio para inclinar la opinion publica a favor del imputado martin pradenas no respetan los mandatos de la convencion belem do para y dan informacion parcial justiciaparaantonia justiciaparatodas sinconsentimientoesviolacion perspectivadegenero
zyanya estefania figueroa becerril era una mujer cuya vocacion era la pediatria fue encontrada sin vida el pasado 15 de mayo de 2018 en el baño de su apartamento en el estado de puebla justiciaparatodas justiciaparazyanya
haga su denuncia a  anoche se transmitio sobre caso justiciaparaantonia donde informeespecialomite informacion relevante para la investigacion y la audiencia no lo toleraremos funa a informe especial justiciaparatodas
despues de cuatro dias desaparecida ayer se encontro a norma semienterrada en una playa asesinada y torturada en acapulco mx exigimos a las autoridades justicia lopezobrador hectorastudillo adelaroman justiciaparanorma mexicofeminicida guerrerofeminicida acapulco
queremos justicia para norma justiciaparanorma mexicofeminicida guerrerofeminicida acapulco
la pelicula lastresmuertesdemariselaescobedo un retrato de indignidad e impunidad que se vive en mexicofeminicida donde bajo el cobijo del scjn los jueves exigen millonarios salarios y proteccion pero carecen de criterio para impartir justicia
hay un antes y un despues de ver las tres muertes de marisela escobedo mexicofeminicida
mi vecina del depa de abajo se subio a pistear conmigo por costumbre le dije  me avisas cuando llegues ¡que pendeja cuanto miedo mexicofeminicida
acabo de ver “las 3 muertes de marisela escobedo” y quede enfurecida aterrorizada decepcionada dolida que pinche asco el “sistema judicial” de nuestro pais que pinche asco que aun haya gente que no empatiza con nuestra lucha con la lucha feminista mexicofeminicida
la regla de oro de no subirte al kmion cuando esta vacio   mexicofeminicida
la justicia en mexico no existe la mujer que intento hacer justicia por su hija fue asesinada por el mismo sistema que coraje no conocia este caso pero de ahora en adelante cada que salga a marchar llevare una pancarta con su nombre mariselaescobedo mexicofeminicida rt netflixlat ¿como fue hacer el documental ‘las tres muertes de marisela escobedo’ sobre una madre en busca de justicia por el feminicidio de su hija carlos perez osorio director y laura woldenberg productora ejecutiva nos cuentan en nadaquever escuchalo aca
estos onvrez no me dejan de sorprender si si es el mismo que defendio al docente que trato mal al compañero de fime onvrez mexicofeminicida mariselaescobedo
a esa gente que me dice que ya se cansaron de ver mis post feministas que soy muy intensa con eso imaginense lo cansadas que estamos nosotras de que diario desaparecen al menos 10 de nosotras no estamos todas mexicofeminicida noestamostodas estadofeminicida
buenosdias hoy recordamos a michelle y que ella tambien merece justicia justiciaparamichelle para ella y para todas niunamenos niunamas mexico mexicofeminicida semafororojo
si por azares del destino llegara un asesino a mi vida espero que todos mi cercanos o yo tengamos la fuerza y el coraje de levantarnos todos los dias para pedir justicia y no ser parte de ese 97 de casos impunes mexicofeminicida
acabo de ver las 3 muertes de marisela escobedo y estoy berreando de pura ira y dolor hay dias en los que se me acaban las ganas se los juro hay dias en los que todo me parece demasiado grande y pesado en este mexicofeminicida en el que vivimos 
vi las 3 muertes de marisela escobedo y llore en cada una de sus muertes mexicofeminicida
la revictimizacion es una estrategia del patriarcado para no darnos lo que por derecho nos corresponde justicia justiciaparadanna mexicofeminicida niunamenos niunamas
cubren los ojos y nombre del asesino violador pero muestran el cuerpo de la victima en fin tercermundismo y mexicofeminicida niunamenos niunamas
y si mañana soy yo tambien pasare a ser carpeta de investigacion acumulada en un rincon del gobierno mexicofeminicida
acabo de ver el documental de “las tres muertes de marisela escobar” y solo reafirma que en mexico no existe la justicia niunamas mexicofeminicida
feminicidio registrado en aguascalientes difundan brujasdelmar mujeresdelasal mareaverdemex mexicofeminicida
por eso no les gusta la ciencia ni la quieren seguir financiando prefieren los numeros a contentillo la estadistica en mexico dejo de ser seria con la 4t  oaxaca mexicorojo mexicofeminicida rt jesusrcuevas hoy se rindio el informe sobre seguridad a la baja homicidio por 84 de agosto a septiembre disminuyeron homicidios en 22 estados en comparacion al año pasado el robo de vehiculos a la baja en 245 y disminuyo en 29 estados el secuestro disminuyo en 37 y el robo en 22
que miedo que un dia me asesinen y que todavia asesinen a mi mama por buscar justicia para mi mexicofeminicida
hoy los de chilangocom van a platicar con reporteros profesionales que participaron en las tres muertes de marisela escobedo documental necesario en estos tiempos el director se une a la charla scopiomx netflixlat niunamenos niunamas mexicofeminicida rt chilangocom hoy en punto de las 1915 horas platicaremos con las tres personas detras del documental las tres muertes de marisela escobedo ¡no te lo puedes perder scopiomx karlacasillas20 alemelgo
en mexico hay que estar pidiendo a gritos que se haga justicia no importa el genero la edad o la situacion economica los representantes siempre estan del lado de la indiferencia o de los asesinos mexicofeminicida mexicoasesino mexicosinjusticia
cuando vamos a poder despertar sin tener que estar exigiendo justicia por alguna mujerniña que haya sido asesinada cuando vamos a poder vivir con seguridad y justicia en el pais mexicofeminicida
este documental esta de otro mundo ojala todo el mundo lo vea para que sepan lo que pasa en mexico mexicofeminicida
wey que impotencia ver el documental las tres muertes de marisela que no se nos olvide nunca que es una realidad y que le pasa a muchas mujeres en este pais y en el mundo vivimos en un mexicofeminicida
cuantas mujeres mas tendran que ser asesinadas para que este gobierno genere politicas publicas efectivas y la sociedad regrese a sus bases morales mexicofeminicida niunamenos rt jorgeaguilarp hace dos dias familiares y amigos de ayelin 13 años denunciaban con un bloqueo carretero la inaccion de las autoridades tras su desaparicion de la niña en tixtla guerrero hoy la localizan sin vida a menos de 500 metros de su hogar  justiciaparaayelin
justiciaparaayelin que caiga con fuerza el feminicida niunamenos niunamas mexicofeminicida mexico justicia guerrero cdmx 20octubre tixtladeluto ayelin
marisela escobedo es un claro ejemplo de lo que el amor puede llegar a hacer dio su vida intentando que se hiciera justicia en el feminicidio de su hija y solo termino consiguiendo su propia muerte pero dejando un claro ejemplo de que no hay que rendirnos mexicofeminicida
justiciaparaayelin niunamas diainternacionaldelchef covid19 mexicofeminicida guerrero lxs niñxs no se tocan niunamenos ¡que arda lo que tenga que arder rt blue12sky justiciaparaayelin a ella es a quien deberian de hacer viral no a esas mocosas del pastel ayelin tenia 13 años cuando fue violada y desmembrada tiraron sus restos a una barranca era tan solo una niña exigimos justicia para ella y por todas las que ya no estan con nosotros
¡ni una mas ni una mas ni una asesinada mas justiciaparaayelin niunamenos queardatodo mexicofeminicida guerrero covid19 oaxacaexigejusticia tan solo con 13 años una niña exigimos justicia para ayelin 
porsiteloperdiste justicia mexicoindolente  daniela fue asfixiada en su casa tras discutir con su pareja en xicotepec vecinos reportaron que la escucharon discutir con su pareja horas antes de su muerte mexicofeminicida niunamas 
¿esos son los profesores de una de las universidades de mas prestigio en mexico fq unammx facultaddequimica misoginia violenciadegenero educacionenmexico mexicofeminicida mariochin esto es lo que el señor platica casual en sus clases rt toffanafq mario chin profesor de la facultad de quimica
para quienes dicen “hay otras formas” les recomiendo el documental de “las tres muertes de marisela escobedo” esta en netflix ¡marisela escucha estamos en tu lucha mariselaescobedo mexicofeminicida lastresmuertesdemariselaescobedo
y ante esto que van a decir que no esta bien q destruyamos y quememos todo era una niña y la mataron que arda y se destruya todo pero que nunca mas nos falte una mujer niunamas niunamenos justiciaparaayelin mexicofeminicida rt denisemeadeg la niña ayelin desaparecio en tixtla guerrero hace cuatro dias tenia 13 años hoy la encontraron muerta y desmembrada en una barranca cerca a su casa justiciaparaayelin
mexicofeminicida mexiconoesprovida justiciaparaayelin vamos a ver ahora que pretexto ponen los cortos mentales para culpar a la victima y justificar al agresor  rt andalalucha la niña ayelin desaparecio en tixtla guerrero hace cuatro dias tenia 13 años hoy la encontraron muerta y desmembrada en una barranca cerca a su casa ¿por que no vemos hashtags ni titulos sobre su cruel feminicidio yo exijo justiciaparaayelin
buenosyfeministasdias hoy recordamos a alondra a quien le arrebataron la vida de manera cruel el odio a las mujeres sigue vivo pero luchamos para eliminarlo niunamenos niunamas mexicofeminicida mexico buenosdias
arrebatadas humilladas y asesinadas asi muchas niñas y mujeres de mexicofeminicida mientras lopezobrador juega con una pelota justiciaparaayelin
mexicofeminicida en queretaro
lider del oficialfrenaaa boscoabascal santiabascal en espanasiempre las ultrasderechas hispano mexicanas hermanadas en un mismo apellido mexicolibrenova amlo mexicoesproaborto mexicofeminicida
el documental “las tres muertes de marisela escobedo” va a doler toda la vida que miedo que coraje que impotencia que mierda mexicofeminicida
¿que cosecha un pais que siembra cuerpos mexicofeminicida
si despues de ver este documental te sigues quejando de porque quemamos y destruimos todo no entiendes nada maricelaescobedo mexicofeminicida
13 años 13 años mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida mexicofeminicida rt abismada ayelin 13 años desaparecio el 15 de octubre en tixtla guerrero este lunes sus restos fueron encontrados en una barranca cerca de su casa la fiscalia local inicio su busqueda el 17 de octubre justiciaparaayelin
ver el documental de marisela escobedo es llenarte de impotencia y de una frustracion enorme porque es la imagen de lo que sucede dia a dia en este pais no importa cuanto luches grites o descubras la justicia en mexico no existe para las mujeres mexicofeminicida
“no hay nada de virtuoso en el servilismo” sevaacaer niunamenos niunamas mexicofeminicida 
acabo de ver las tres muertes de maricela escobedo y no hay palabras no puedo parar de llorar porque aunque han pasado 10 años de ese acontecimiento la realidad de las mujeres mexicanas no ha cambiado para nada ser mujer en este pais es sentencia de muerte mexicofeminicida
lucero es otro ejemplo de como las mujeres no somos prioridad para las autoridades justiciaparalucero niunamenos niunamas octubrerosa mexicofeminicida
tiktok recomendacion lastresmuertesdemariselaescobedo netflix mexicofeminicida felipecalderon cesarduarte
estoy triste estoy enojada estoy cansada mexicofeminicida lastresmuertesdemariselaescobedo
laberinto mi insomnerebelde en ladobemx  justificiaparatodas feminicidios niunamenos mexicofeminicida
confirmando lo obvio mexicofeminicida
nos sembraron miedo nos crecieron alas niunamenos niunamas mexicofeminicida
los pueblos rebeldes caminan hacia la libertad los pueblos sumisos marchan hacia la esclavitud librado rivera libertad libertaddeexpresion libre mexicofeminicida
despues de ver el documental las tres muertes de marisela escobedo sigo pensando que todas y cada una de estas si son las formas de pedir justicia ¡marisela escucha estamos en tu lucha ¿ya estan cansados de escucharlo pues nosotras de vivirlo mexicofeminicida
ver el documental de “las tres muertes de marisela escobedo” me hizo entender que yo si quemaria destruiria y gritaria por justicia si alguna de mis mujeres y cualquier otro llega a faltar niunamenos mexicofeminicida justiciaporruby lastresmuertesdemariselaescobedo
tiktok mi primera impresion de lastresmuertesdemariselaescobedo mexicofeminicida feminicidios netflix opinion mariselaescobedo cesarduarte
asi la justicia en mexico mexicofeminicida lastresmuertesdemariselaescobedo
nadie habla del nuevo documental de netflix “las tres muertes de marisela escobedo” la lucha interminable de una madre pidiendo justicia para su hija lastresmuertesdemariselaescobedo mexicofeminicida
las tres muertes de marisela escobedo la busqueda por justicia de una madre y guerrera luchando contra la impunidad y la maldad del sistema de justicia de mexico importante y frustrante documental del problema mas cabron del pais veanlo en netflixlat mexicofeminicida
si creen que rayar paredes romper vidrios y marchar por el feminismo es muchisimo vean esta pelicula mexicofeminicida
“las tres muertes de mariselaescobedo” es un documental que como minimo te deja un nudo en el estomago por la indignacion ante la falta de justicia para las mujeres asesinadas en mexico mexicofeminicida
lo que mas da miedo de ser mujer no es que te violen te asesinen lo que realmente da miedo es que tus padres te tengan que buscar entre la basura ser un archivo mas en un gobierno corrupto y que no se haga justicia niunamenos mexicofeminicida mariselaescobedo yositecreo
reafirmando que el sistema de justicia en mexico es una mierda y seguimos asi ¡veanlo mexicofeminicida niunamas
termine de ver el documental de lastresmuertesdemariselaescobedo y realmente sientes la frustracion de toda la familia no cabe duda que la justicia en mexico no existe niunamenos mexicofeminicida
cienfuegos narcotraficantes politica y gobierno en mexico mexicofeminicida epn gobiernocriminalycorrupto vivamexico
todos los cretinos que defienden a los calderones calderongate mexicolibrenova deberian ver esta pelicula que resume en una sola historia lo que fue su sexenio mexicofeminicida rt maluhdt por fin por fin por fin netflix abre sus espacios cerrados a historias de narcos machistas y narcopoliticos asquerosos para hablar de otro mexico ¿sera que nos oyo  y aca mi participacion en este encuentro sobre precisamente ese tema
bendiciones domingo de votaciones en hidalgo y coahuila mexico a sacar a esas ratas malnacidas eleccioneshidalgo eleccionesbolivia2020 elecciones2020mx eleccionescoahuila niunvotoalprian gobiernodeinutiles tepeapulco mexicofeminicida
porfavor nunca se queden calladas se que es inevitable no sentir miedo pero canalicen ese miedo esa tristeza en colera porque si no hay justicia que nos apoye hay justicia divina mexico mexicofeminicida violenciacontralamujer
que miedo ser mujer y vivir en mexico  mexicofeminicida
mujer tu que estas leyendo esto cuidate cuidate de todo y de todos mexicofeminicida meduelesmexico
ahora al leerlo recorde la marcha feminista en conmemoracion al 8 de marzo dia internacional de la mujer asi que aun no se de quien habla mexicofeminicida violenciacontralamujer sufragiofemenino rt damianalcazar un dia como hoy de 1953 se logra por primera vez en mexico el sufragiofemenino  gracias a ello 65 años despues llega el primer presidente revolucionario politico diplomatico excepcional gobernante y escritor con un pensamiento humanista y profundo nuestro lopezobrador
en ciudad juarez nadie sabe y nadie supo nadie tiene la voluntad politica para resolver los crimenes ni la capacidad para prevenirlos en ciudad juarez las mujeres tienen miedo mujeresdearena mexicofeminicida
mariselaescobedo netflix por favor vean este documental pero eso si las tripas se les van a revolver de coraje y el corazon añicos porque nos enfrenta con la realidad de este mexico barbaro mexicofeminicida rt scopiomx el valiente testimonio de juan manuel fraire se esta escuchando fuerte y claro y el mundo esta descubriendo el legado de marisela escobedo gracias por su apoyo y por compartir las tres muertes de marisela escobedo hagamos que llegue al num 1 en netflixlat mariselaescobedo
